"","gene_origin","gene_destination","effect","pvalue","anti.pvalue","p.adj","anti.p.adj"
"1670","ENO1","PPIA","1",0.629866344741389,0.00852141812308105,0.840744268595931,0.0540460715196664
"1671","ENO1","HSPA8","1",0.638341493779416,3.30124727701144e-05,0.844818757613534,0.000557177179308931
"1672","ENO1","MIF","1",0.018655725610712,0.17033777171187,0.0984814846313521,0.427918945046773
"1673","ENO1","TMSB4X","1",0.000361985997047027,0.293318699341691,0.00418141999630748,0.574904650709714
"1674","ENO1","HNRNPA1","1",1.96533132756092e-14,9.35670732216665e-05,1.3417250726135e-12,0.00134400363332115
"1675","ENO1","EIF1","1",0.00252110789058231,0.318717337462344,0.0207845917751378,0.5993582613498
"1676","ENO1","HINT1","1",0.0602320577172099,0.579705106592783,0.226293353355772,0.810093888605738
"1677","ENO1","SERBP1","1",0.285107775032659,0.786533054902999,0.566677441645366,0.918503717392009
"1678","ENO1","H3F3B","1",0.0185207260475221,0.710687324125868,0.0980243305442023,0.880353961547151
"1679","ENO1","PABPC1","1",0.020679428996704,0.267509360210641,0.1067529401733,0.548376137867697
"1680","ENO1","UBE2L3","1",0.310233636772119,0.00439781520804887,0.591644562783237,0.0323500305134442
"1681","ENO1","PA2G4","1",0.12155874852535,0.00326477095787299,0.348948263022969,0.0254643752760415
"1682","ENO1","NDUFS5","1",0.70335557088042,0.408818676044133,0.877238925517778,0.685047511209087
"1683","ENO1","EIF4A1","1",0.196247993810808,0.359532417590591,0.4664944114965,0.641390795701322
"1684","ENO1","PFN1","1",0.204434481203169,0.301896802419194,0.476830674775606,0.584875752583376
"1685","ENO1","SLC25A3","1",0.000187949205459251,0.869463281522392,0.00240416709972717,0.954791053412263
"1686","ENO1","ATP5F1E","1",0.196317677780868,0.024765768674125,0.4664944114965,0.122338870295922
"1687","ENO1","EIF5A","1",0.00769265944471367,0.363215402650859,0.0500434676510495,0.64530403951492
"1688","ENO1","HMGN1","1",0.805928365520644,0.607700918939562,0.926266861253749,0.827770860440098
"1689","ENO1","STMN1","1",0.0792988907313275,0.184388436299024,0.273917032452272,0.448316982374097
"1690","ENO1","CCT5","1",0.000611957474767019,0.177253789725785,0.00648165276561798,0.437446801939022
"1691","ENO1","NDUFC2","1",0.0417422251836168,0.473531188554146,0.17698936511909,0.732478488201373
"1692","ENO1","HSP90B1","1",0.0425364373374153,0.0105499208531353,0.179480134209816,0.0641087142216156
"1693","ENO1","ATP5F1B","1",0.000518785586867854,0.18335932092242,0.00562882361751621,0.447785865725332
"1694","ENO1","SUB1","1",0.527899182457622,0.886568465282766,0.777202673276595,0.960897252061735
"1695","ENO1","HSPA5","1",0.00032650175439753,0.257941645572518,0.00383718502847078,0.53962118766182
"1696","ENO1","PTGES3","1",0.553006505232472,0.512079457679811,0.791162591427478,0.763345138582564
"1697","ENO1","NASP","1",0.855970519732636,5.06786767432461e-05,0.946991419864438,0.000802242611536047
"1698","ENO1","LDHA","1",0.103131921961513,0.200407409723016,0.321348491199053,0.472333367524068
"1699","ENO1","CALR","1",8.90132532639361e-05,0.00212460806189227,0.00129698927297764,0.0181307845281706
"1700","BTF3","NACA","1",0.000191338315879471,0.00024729815653845,0.00244237732622619,0.00301723614282655
"1701","BTF3","FAU","1",3.69624615556468e-06,0.893946860239223,7.74427297972792e-05,0.961859593202324
"1702","BTF3","HNRNPA1","1",4.60365383576426e-05,0.0483354917058459,0.000739136416677942,0.196793196871172
"1703","BTF3","UBE2L3","1",0.0355641848797167,0.275039854416799,0.157959055065175,0.559455455470411
"1704","BTF3","LDHB","1",0.000794460665031231,0.461104222031104,0.00815395777150298,0.723093004244024
"1705","BTF3","SLC25A3","1",0.212423872072824,0.00449200124745059,0.486123593020743,0.0328836139512166
"1706","BTF3","COX4I1","1",0.0354525515649935,0.0681895208257898,0.157578422318142,0.246889355385424
"1707","BTF3","TOMM20","1",0.00321177919942775,2.00737377707939e-06,0.0251479000202616,4.46769343206388e-05
"1708","BTF3","SUB1","1",0.000704103489480011,0.105969633020511,0.00732556986657628,0.324368508933314
"1709","BTF3","LDHA","1",3.15543134780881e-05,0.118196033421433,0.000535541923723082,0.344771530997901
"1710","BTF3","CCT8","1",0.767696376725413,0.00118654832838882,0.909737286150239,0.0112647931926414
